,0,1
0,0.6964691855978616,0.28613933495037946
1,6.010916755227053,0.3338886637725975
2,10.79391956789332,0.376900657609304
3,15.098622099292966,0.4156453197740225
4,18.972854377552643,0.4505460233302728
5,22.459663427986357,0.4819841373998401
6,25.597791573376696,0.5103031944829778
7,28.422106904228002,0.5358126443279458
8,30.963990701994177,0.5587912353693975
9,33.25168611998374,0.5794900606854767
10,35.31061199617434,0.5981353017575984
11,37.16364528474588,0.6149307000146907
12,38.83137524446027,0.630059783169111
13,40.33233220820322,0.6436878706719904
14,41.683193475571876,0.6559638802021431
15,42.89896861620367,0.6670219549285169
16,43.993166242772276,0.6769829293277071
17,44.97794410668403,0.6859556495739068
18,45.8642441842046,0.6940381629295386
19,46.661914253973116,0.7013187891333519
20,47.37981731676478,0.7078770854933223
21,48.02593007327728,0.7137847162301775
22,48.60743155413853,0.7191062355710927
23,49.13078288691365,0.7238997931506258
24,49.60179908641126,0.7282177694269927
25,50.02571366595911,0.7321073480570428
26,50.40723678755217,0.7356110314844265
27,50.75060759698593,0.7387671053749203
28,51.05964132547631,0.7416100569739161
29,51.33777168111766,0.7441709519575785
30,51.58808900119487,0.7464777738956179
31,51.813374589264356,0.74855573003508
32,52.0161316185269,0.7504275267465325
33,52.198612944863186,0.7521136176425179
34,52.36284613856584,0.7536324270795317
35,52.51065601289824,0.7550005514857865
36,52.64368489979739,0.7562329407147279
37,52.76341089800663,0.7573430614059948
38,52.871164296394944,0.7583430441389156
39,52.968142354944426,0.759243815986523
40,53.05542260763896,0.7600552199185411
41,53.13397483506404,0.7607861223580911
42,53.20467183974661,0.7614445100674181
43,53.268299143960924,0.7620375774213315
44,53.32556371775381,0.7625718050220219
45,53.377101834167405,0.7630530305142975
46,53.423486138939644,0.7634865123750559
47,53.465232013234655,0.7638769873740383
48,53.50280330010017,0.7642287223337516
49,53.53661745827913,0.7645455607541548
50,53.567050200640196,0.7648309648115889
51,53.594439668765155,0.7650880531908838
52,53.619090190077614,0.7653196351640439
53,53.64127565925883,0.7655282412878983
54,53.661242581521925,0.7657161510561576
55,53.679212811558706,0.7658854178080385
56,53.69538601859181,0.7660378911656385
57,53.70994190492161,0.7661752372452402
58,53.72304220261842,0.7662989568634011
59,53.734832470545555,0.7664104019367682
60,53.745443711679975,0.7665107902548248
61,53.754993828700954,0.7666012187869955
62,53.763588934019836,0.7666826756695178
63,53.77132452880683,0.7667560510030654
64,53.77828656411512,0.7668221465791114
65,53.78455239589258,0.7668816846413135
66,53.7901916444923,0.7669353157776593
67,53.79526696823205,0.7669836260296117
68,53.79983475959782,0.7670271432959375
69,53.80394577182702,0.7670663431011947
70,53.80764568283329,0.7671016537919145
71,53.810975602738935,0.7671334612172559
72,53.81397253065402,0.76716211294528
73,53.8166697657776,0.7671879220609173
74,53.81909727738881,0.7672111705871292
75,53.821282037838905,0.767232112566646
76,53.82324832224399,0.767250976837959
77,53.82501797820857,0.7672679695358975
78,53.82661066857669,0.7672832763441193
79,53.828044089908,0.7672970645241237
80,53.829334169106176,0.7673094847429625
81,53.830495240384536,0.7673206727196171
82,53.83154020453506,0.7673307507080368
83,53.83248067227053,0.7673398288330384
84,53.83332709323245,0.7673480062936698
85,53.83408887209818,0.7673553724471834
86,53.83477447307734,0.7673620077854666
87,53.835391513958584,0.7673679848145973
88,53.835946850751704,0.767373368847137
89,53.83644665386551,0.7673782187158185
90,53.83689647666793,0.767382587416426
91,53.83730131719012,0.7673865226868944
92,53.837665673660084,0.7673900675289542
93,53.83799359448305,0.7673932606780224
94,53.83828872322373,0.7673961370264744
95,53.83855433909033,0.7673987280049223
96,53.838793393370274,0.767401061925666
97,53.839008542222224,0.7674031642920682
98,53.83920217618898,0.7674050580772367
99,53.839376446759054,0.7674067639750579
100,53.83953329027212,0.7674083006263235
101,53.839674449433886,0.7674096848224243
102,53.83980149267948,0.7674109316888331
103,53.83991583160051,0.7674120548503857
104,53.84001873662943,0.7674130665801621
105,53.840111351155464,0.7674139779335984
106,53.84019470422889,0.7674147988692924
107,53.84026972199498,0.7674155383578231
108,53.84033723798446,0.767416204479775
109,53.84039800237499,0.7674168045140372
110,53.840452690326465,0.767417345017341
111,53.840501909482796,0.7674178318959078
112,53.840546206723495,0.7674182704699869
113,53.84058607424012,0.7674186655319919
114,53.84062195500508,0.7674190213988689
115,53.84065424769355,0.7674193419592682
116,53.840683311113175,0.7674196307160374
117,53.84070946819083,0.7674198908244971
118,53.84073300956072,0.7674201251269207
119,53.840754196793625,0.7674203361835922
120,53.84077326530324,0.7674205263007828
121,53.840790426961895,0.767420697555953
122,53.84080587245468,0.7674208518204527
123,53.84081977339819,0.7674209907799706
124,53.84083228424735,0.7674211159529537
125,53.84084354401159,0.7674212287071998
126,53.84085367779941,0.7674213302748041
127,53.84086279820844,0.7674214217656224
128,53.84087100657657,0.7674215041793989
129,53.84087839410789,0.7674215784166906
130,53.84088504288608,0.7674216452887076
131,53.840891026786444,0.767421705526178
132,53.84089641229678,0.7674217597873327
133,53.84090125925608,0.7674218086650971
134,53.84090562151945,0.7674218526935714
135,53.84090954755648,0.7674218923538665
136,53.84091308098981,0.7674219280793606
137,53.840916261079805,0.7674219602604356
138,53.8409191231608,0.7674219892487426
139,53.8409216990337,0.7674220153610444
140,53.84092401731931,0.7674220388826767
141,53.840926103776354,0.7674220600706668
142,53.8409279815877,0.7674220791565414
143,53.84092967161791,0.7674220963488567
144,53.840931192645094,0.7674221118354777
145,53.84093256156956,0.7674221257856308
146,53.84093379360158,0.7674221383517531
147,53.8409349024304,0.7674221496711577
148,53.84093590037634,0.7674221598675347
149,53.84093679852768,0.7674221690523028
150,53.84093760686389,0.7674221773258261
151,53.84093833436648,0.7674221847785115
152,53.840938989118804,0.7674221914917967
153,53.8409395783959,0.7674221975390394
154,53.840940108745286,0.7674222029863196
155,53.84094058605974,0.7674222078931608
156,53.84094101564274,0.7674222123131818
157,53.84094140226745,0.7674222162946808
158,53.84094175022968,0.7674222198811649
159,53.84094206339569,0.7674222231118245
160,53.8409423452451,0.7674222260219621
161,53.840942598909564,0.7674222286433774
162,53.840942827207584,0.7674222310047154
163,53.8409430326758,0.7674222331317787
164,53.8409432175972,0.7674222350478107
165,53.84094338402646,0.7674222367737482
166,53.84094353381279,0.7674222383284509
167,53.84094366862049,0.7674222397289076
168,53.84094378994742,0.7674222409904212
169,53.84094389914165,0.7674222421267769
170,53.84094399741646,0.7674222431503916
171,53.84094408586379,0.767422244072451
172,53.84094416546639,0.7674222449030305
173,53.84094423710873,0.767422245651206
174,53.84094430158683,0.767422246325153
175,53.840944359617126,0.7674222469322362
176,53.84094441184439,0.7674222474790889
177,53.84094445884893,0.767422247971687
178,53.84094450115301,0.7674222484154131
179,53.84094453922668,0.767422248815116
180,53.84094457349299,0.7674222491751633
181,53.84094460433267,0.7674222494994895
182,53.84094463208838,0.7674222497916383
183,53.84094465706852,0.7674222500548022
184,53.840944679550645,0.7674222502918571
185,53.84094469978456,0.767422250505393
186,53.84094471799508,0.7674222506977435
187,53.84094473438455,0.7674222508710105
188,53.84094474913507,0.7674222510270872
189,53.84094476241054,0.7674222511676791
190,53.84094477435846,0.7674222512943226
191,53.840944785111596,0.7674222514084014
192,53.840944794789415,0.7674222515111621
193,53.84094480349945,0.7674222516037276
194,53.84094481133848,0.7674222516871095
195,53.84094481839361,0.7674222517622189
196,53.840944824743225,0.7674222518298764
197,53.84094483045788,0.7674222518908216
198,53.840944835601064,0.7674222519457201
199,53.84094484022994,0.7674222519951721
200,53.84094484439592,0.7674222520397177
201,53.840944848145305,0.7674222520798439
202,53.84094485151975,0.7674222521159891
203,53.84094485455675,0.7674222521485482
204,53.840944857290054,0.7674222521778771
205,53.840944859750024,0.767422252204296
206,53.840944861964,0.767422252228094
207,53.84094486395657,0.767422252249531
208,53.84094486574989,0.7674222522688411
209,53.84094486736388,0.7674222522862353
210,53.84094486881647,0.7674222523019039
211,53.8409448701238,0.7674222523160179
212,53.840944871300394,0.7674222523287316
213,53.84094487235933,0.767422252340184
214,53.840944873312374,0.7674222523505002
215,53.84094487417011,0.7674222523597929
216,53.840944874942075,0.7674222523681636
217,53.84094487563684,0.7674222523757039
218,53.840944876262135,0.767422252382496
219,53.8409448768249,0.7674222523886142
220,53.84094487733139,0.7674222523941254
221,53.84094487778722,0.7674222523990899
222,53.840944878197476,0.7674222524035618
223,53.8409448785667,0.7674222524075901
224,53.84094487889901,0.7674222524112188
225,53.840944879198084,0.7674222524144874
226,53.84094487946725,0.7674222524174317
227,53.840944879709504,0.7674222524200838
228,53.84094487992753,0.7674222524224729
229,53.84094488012375,0.7674222524246249
230,53.84094488030035,0.7674222524265635
231,53.84094488045929,0.7674222524283096
